        0     0.00000     0.02606     0.02607     0.05213
        1     0.30000     0.02606     0.02607     0.05213
        2     0.60000     0.02606     0.02607     0.05213
        3     0.90000     0.02606     0.02607     0.05213
        4     1.20000     0.02606     0.02607     0.05213
        5     1.50000     0.02606     0.02607     0.05213
        6     1.80000     0.02606     0.02607     0.05213
        7     2.10000     0.02606     0.02607     0.05213
        8     2.40000     0.02606     0.02607     0.05213
        9     2.70000     0.02606     0.02607     0.05213
       10     3.00000     0.02606     0.02607     0.05213
       11     3.30000     0.02606     0.02607     0.05213
       12     3.60000     0.02606     0.02607     0.05213
       13     3.90000     0.02606     0.02607     0.05213
       14     4.20000     0.02606     0.02607     0.05213
       15     4.50000     0.02606     0.02607     0.05213
       16     4.80000     0.02606     0.02607     0.05213
       17     5.10000     0.02606     0.02607     0.05213
       18     5.40000     0.02606     0.02607     0.05213
       19     5.70000     0.02606     0.02607     0.05213
       20     6.00000     0.02606     0.02607     0.05213
       21     6.30000     0.02606     0.02607     0.05213
       22     6.60000     0.02606     0.02607     0.05213
       23     6.90000     0.02606     0.02607     0.05213
       24     7.20000     0.02606     0.02607     0.05213
       25     7.50000     0.02606     0.02607     0.05213
       26     7.80000     0.02606     0.02607     0.05213
       27     8.10000     0.02606     0.02607     0.05213
       28     8.40000     0.02606     0.02607     0.05213
       29     8.70000     0.02606     0.02607     0.05213
       30     9.00000     0.02606     0.02607     0.05213
       31     9.30000     0.02606     0.02607     0.05213
       32     9.60000     0.02606     0.02607     0.05213
       33     9.90000     0.02606     0.02607     0.05213
       34    10.20000     0.02606     0.02607     0.05213
       35    10.50000     0.02606     0.02607     0.05213
       36    10.80000     0.02606     0.02607     0.05213
       37    11.10000     0.02606     0.02607     0.05213
       38    11.40000     0.02606     0.02607     0.05213
       39    11.70000     0.02606     0.02607     0.05213
       40    12.00000     0.02606     0.02607     0.05213
       41    12.30000     0.02606     0.02607     0.05213
       42    12.60000     0.02606     0.02607     0.05213
       43    12.90000     0.02606     0.02607     0.05213
       44    13.20000     0.02606     0.02607     0.05213
       45    13.50000     0.02606     0.02607     0.05213
       46    13.80000     0.02606     0.02607     0.05213
       47    14.10000     0.02606     0.02607     0.05213
       48    14.40000     0.02606     0.02607     0.05213
       49    14.70000     0.02606     0.02607     0.05213
