         131     1310.0000000        0.0090733        0.0169770
         132     1320.0000000        0.0090731        0.0169767
         133     1330.0000000        0.0090729        0.0169763
         134     1340.0000000        0.0090727        0.0169760
         135     1350.0000000        0.0090724        0.0169756
         136     1360.0000000        0.0090722        0.0169753
         137     1370.0000000        0.0090720        0.0169749
         138     1380.0000000        0.0090718        0.0169745
         139     1390.0000000        0.0090716        0.0169742
         140     1400.0000000        0.0090714        0.0169739
         141     1410.0000000        0.0090711        0.0169735
         142     1420.0000000        0.0090709        0.0169732
         143     1430.0000000        0.0090707        0.0169728
         144     1440.0000000        0.0090705        0.0169725
         145     1450.0000000        0.0090703        0.0169722
         146     1460.0000000        0.0090701        0.0169718
         147     1470.0000000        0.0090699        0.0169715
         148     1480.0000000        0.0090697        0.0169712
         149     1490.0000000        0.0090695        0.0169709
         150     1500.0000000        0.0090693        0.0169705
         151     1510.0000000        0.0090691        0.0169702
         152     1520.0000000        0.0090689        0.0169699
         153     1530.0000000        0.0090687        0.0169696
         154     1540.0000000        0.0090685        0.0169693
         155     1550.0000000        0.0090683        0.0169690
         156     1560.0000000        0.0090681        0.0169687
         157     1570.0000000        0.0090680        0.0169683
         158     1580.0000000        0.0090678        0.0169680
         159     1590.0000000        0.0090676        0.0169677
         160     1600.0000000        0.0090674        0.0169674
         161     1610.0000000        0.0090672        0.0169671
         162     1620.0000000        0.0090670        0.0169668
         163     1630.0000000        0.0090669        0.0169665
         164     1640.0000000        0.0090667        0.0169663
         165     1650.0000000        0.0090665        0.0169660
         166     1660.0000000        0.0090663        0.0169657
         167     1670.0000000        0.0090661        0.0169654
         168     1680.0000000        0.0090660        0.0169651
         169     1690.0000000        0.0090658        0.0169648
         170     1700.0000000        0.0090656        0.0169645
         171     1710.0000000        0.0090654        0.0169643
         172     1720.0000000        0.0090653        0.0169640
         173     1730.0000000        0.0090651        0.0169637
         174     1740.0000000        0.0090649        0.0169634
         175     1750.0000000        0.0090648        0.0169632
         176     1760.0000000        0.0090646        0.0169629
         177     1770.0000000        0.0090644        0.0169626
         178     1780.0000000        0.0090643        0.0169623
         179     1790.0000000        0.0090641        0.0169621
         180     1800.0000000        0.0090639        0.0169618
         181     1810.0000000        0.0090638        0.0169616
         182     1820.0000000        0.0090636        0.0169613
         183     1830.0000000        0.0090635        0.0169610
         184     1840.0000000        0.0090633        0.0169608
         185     1850.0000000        0.0090632        0.0169605
         186     1860.0000000        0.0090630        0.0169603
         187     1870.0000000        0.0090628        0.0169600
         188     1880.0000000        0.0090627        0.0169598
         189     1890.0000000        0.0090625        0.0169595
         190     1900.0000000        0.0090624        0.0169593
         191     1910.0000000        0.0090622        0.0169590
         192     1920.0000000        0.0090621        0.0169588
         193     1930.0000000        0.0090619        0.0169585
         194     1940.0000000        0.0090618        0.0169583
         195     1950.0000000        0.0090616        0.0169581
         196     1960.0000000        0.0090615        0.0169578
         197     1970.0000000        0.0090614        0.0169576
         198     1980.0000000        0.0090612        0.0169574
         199     1990.0000000        0.0090611        0.0169571
         200     2000.0000000        0.0090609        0.0169569
         201     2010.0000000        0.0090608        0.0169567
         202     2020.0000000        0.0090607        0.0169564
         203     2030.0000000        0.0090605        0.0169562
         204     2040.0000000        0.0090604        0.0169560
         205     2050.0000000        0.0090602        0.0169558
         206     2060.0000000        0.0090601        0.0169555
         207     2070.0000000        0.0090600        0.0169553
         208     2080.0000000        0.0090598        0.0169551
         209     2090.0000000        0.0090597        0.0169549
         210     2100.0000000        0.0090596        0.0169547
         211     2110.0000000        0.0090594        0.0169545
         212     2120.0000000        0.0090593        0.0169542
         213     2130.0000000        0.0090592        0.0169540
         214     2140.0000000        0.0090591        0.0169538
         215     2150.0000000        0.0090589        0.0169536
         216     2160.0000000        0.0090588        0.0169534
         217     2170.0000000        0.0090587        0.0169532
         218     2180.0000000        0.0090585        0.0169530
         219     2190.0000000        0.0090584        0.0169528
         220     2200.0000000        0.0090583        0.0169526
         221     2210.0000000        0.0090582        0.0169524
         222     2220.0000000        0.0090581        0.0169522
         223     2230.0000000        0.0090579        0.0169520
         224     2240.0000000        0.0090578        0.0169518
         225     2250.0000000        0.0090577        0.0169516
         226     2260.0000000        0.0090576        0.0169514
         227     2270.0000000        0.0090575        0.0169512
         228     2280.0000000        0.0090573        0.0169510
         229     2290.0000000        0.0090572        0.0169508
         230     2300.0000000        0.0090571        0.0169506
         231     2310.0000000        0.0090570        0.0169504
         232     2320.0000000        0.0090569        0.0169503
         233     2330.0000000        0.0090568        0.0169501
         234     2340.0000000        0.0090566        0.0169499
         235     2350.0000000        0.0090565        0.0169497
         236     2360.0000000        0.0090564        0.0169495
         237     2370.0000000        0.0090563        0.0169493
         238     2380.0000000        0.0090562        0.0169492
         239     2390.0000000        0.0090561        0.0169490
         240     2400.0000000        0.0090560        0.0169488
         241     2410.0000000        0.0090559        0.0169486
         242     2420.0000000        0.0090558        0.0169484
         243     2430.0000000        0.0090557        0.0169483
         244     2440.0000000        0.0090556        0.0169481
         245     2450.0000000        0.0090555        0.0169479
         246     2460.0000000        0.0090554        0.0169478
         247     2470.0000000        0.0090553        0.0169476
         248     2480.0000000        0.0090551        0.0169474
         249     2490.0000000        0.0090550        0.0169472
         250     2500.0000000        0.0090549        0.0169471
         251     2510.0000000        0.0090548        0.0169469
         252     2520.0000000        0.0090547        0.0169467
         253     2530.0000000        0.0090546        0.0169466
         254     2540.0000000        0.0090545        0.0169464
         255     2550.0000000        0.0090544        0.0169463
         256     2560.0000000        0.0090544        0.0169461
         257     2570.0000000        0.0090543        0.0169459
         258     2580.0000000        0.0090542        0.0169458
         259     2590.0000000        0.0090541        0.0169456
         260     2600.0000000        0.0090540        0.0169455
         261     2610.0000000        0.0090539        0.0169453
         262     2620.0000000        0.0090538        0.0169452
         263     2630.0000000        0.0090537        0.0169450
         264     2640.0000000        0.0090536        0.0169449
         265     2650.0000000        0.0090535        0.0169447
         266     2660.0000000        0.0090534        0.0169445
         267     2670.0000000        0.0090533        0.0169444
         268     2680.0000000        0.0090532        0.0169442
         269     2690.0000000        0.0090531        0.0169441
         270     2700.0000000        0.0090531        0.0169440
         271     2710.0000000        0.0090530        0.0169438
         272     2720.0000000        0.0090529        0.0169437
         273     2730.0000000        0.0090528        0.0169435
         274     2740.0000000        0.0090527        0.0169434
         275     2750.0000000        0.0090526        0.0169432
         276     2760.0000000        0.0090525        0.0169431
         277     2770.0000000        0.0090524        0.0169430
         278     2780.0000000        0.0090524        0.0169428
         279     2790.0000000        0.0090523        0.0169427
         280     2800.0000000        0.0090522        0.0169425
         281     2810.0000000        0.0090521        0.0169424
         282     2820.0000000        0.0090520        0.0169423
         283     2830.0000000        0.0090519        0.0169421
         284     2840.0000000        0.0090519        0.0169420
         285     2850.0000000        0.0090518        0.0169419
         286     2860.0000000        0.0090517        0.0169417
         287     2870.0000000        0.0090516        0.0169416
         288     2880.0000000        0.0090515        0.0169415
         289     2890.0000000        0.0090515        0.0169413
         290     2900.0000000        0.0090514        0.0169412
         291     2910.0000000        0.0090513        0.0169411
         292     2920.0000000        0.0090512        0.0169409
         293     2930.0000000        0.0090512        0.0169408
         294     2940.0000000        0.0090511        0.0169407
         295     2950.0000000        0.0090510        0.0169406
         296     2960.0000000        0.0090509        0.0169404
         297     2970.0000000        0.0090509        0.0169403
         298     2980.0000000        0.0090508        0.0169402
         299     2990.0000000        0.0090507        0.0169401
         300     3000.0000000        0.0090506        0.0169399
